city,lat,lng,country,population
Yorkville,41.6551,-88.4509,United States,18833
Sterling,41.7997,-89.6952,United States,27961
Lombard,41.8739,-88.0158,United States,43815
Sandwich,41.6496,-88.6175,United States,7358
Troy,38.727,-89.8967,United States,10093
Savoy,40.06,-88.2552,United States,8177
Orland Hills,41.5905,-87.8413,United States,7184
East Saint Louis,38.6156,-90.1305,United States,26922
Swansea,38.5502,-89.9854,United States,13500
Chillicothe,40.9152,-89.5018,United States,6206
Bridgeview,41.7402,-87.8067,United States,16248
Wilmington,41.3197,-88.1434,United States,5691
Palos Hills,41.6986,-87.8266,United States,17410
Geneseo,41.4508,-90.154,United States,6471
Moline,41.4825,-90.4917,United States,42250
West Dundee,42.0984,-88.3072,United States,7361
Carbondale,37.7219,-89.2237,United States,68540
Bartlett,41.9804,-88.2074,United States,41178
West Chicago,41.8958,-88.2252,United States,27221
Rantoul,40.3032,-88.1551,United States,13934
Springfield,39.7713,-89.6538,United States,160570
Saint Charles,41.9192,-88.3111,United States,32717
Roscoe,42.4252,-89.0084,United States,10521
Pekin,40.5677,-89.6264,United States,33038
Carol Stream,41.9183,-88.1309,United States,40069
Westchester,41.8492,-87.8906,United States,16563
Hawthorn Woods,42.2315,-88.0622,United States,8164
Park City,42.3521,-87.8917,United States,7350
Huntley,42.16,-88.433,United States,26611
Hinsdale,41.8005,-87.9273,United States,17631
Lyons,41.8121,-87.8192,United States,10621
Skokie,42.036,-87.74,United States,64270
Spring Grove,42.4547,-88.2404,United States,5674
Northlake,41.9143,-87.9053,United States,12391
Canton,40.5631,-90.0411,United States,14203
Johnsburg,42.384,-88.2475,United States,6264
Niles,42.0278,-87.8099,United States,29617
Braidwood,41.2696,-88.2233,United States,22563
Byron,42.1273,-89.2622,United States,6815
Cahokia,38.5651,-90.1776,United States,14260
Oak Park,41.8872,-87.7899,United States,51774
Dixon,41.8436,-89.4786,United States,16216
East Moline,41.5198,-90.3878,United States,21135
South Beloit,42.4821,-89.0249,United States,7652
Monticello,40.0338,-88.5729,United States,5446
Herrin,37.7984,-89.0304,United States,12950
Carmi,38.0857,-88.1727,United States,5424
Effingham,39.12,-88.5509,United States,14166
Richton Park,41.4821,-87.7353,United States,13557
Machesney Park,42.3666,-89.0266,United States,22873
Bolingbrook,41.6911,-88.1012,United States,74518
Highland Park,42.1825,-87.8105,United States,29641
Palos Heights,41.6637,-87.7959,United States,12438
Batavia,41.849,-88.3089,United States,26391
Homewood,41.5591,-87.661,United States,19175
Ottawa,41.3528,-88.8319,United States,20087
Tinley Park,41.5671,-87.8049,United States,56831
Shiloh,38.554,-89.9163,United States,13011
Loves Park,42.3365,-88.9976,United States,23413
Lake Bluff,42.2826,-87.851,United States,5672
Waukegan,42.3697,-87.8716,United States,88182
Chicago Heights,41.5101,-87.6347,United States,30026
South Elgin,41.9907,-88.3133,United States,22433
Pana,39.3828,-89.0642,United States,5655
Marion,37.717,-88.9274,United States,17826
Itasca,41.9773,-88.0181,United States,8728
Rock Falls,41.7733,-89.6932,United States,8993
Downers Grove,41.7947,-88.017,United States,49473
Pontiac,40.8881,-88.6415,United States,12215
Rock Island,41.4699,-90.5827,United States,38210
Park Forest,41.4817,-87.6867,United States,21785
Mascoutah,38.5191,-89.8045,United States,7840
Schiller Park,41.9586,-87.8693,United States,11692
La Grange,41.8072,-87.8741,United States,15610
Schaumburg,42.0307,-88.0838,United States,74446
McHenry,42.3388,-88.2932,United States,26611
Robbins,41.6431,-87.708,United States,5460
Princeton,41.3815,-89.4649,United States,7978
Northbrook,42.1292,-87.8352,United States,33421
Salem,38.6278,-88.9582,United States,8029
Rochelle,41.9199,-89.0634,United States,10930
Woodridge,41.7372,-88.041,United States,33476
Oak Lawn,41.7139,-87.7528,United States,56257
Steger,41.4723,-87.6176,United States,9456
Oswego,41.6832,-88.3382,United States,34571
Wilmette,42.077,-87.7282,United States,27219
Champaign,40.1148,-88.2731,United States,155368
Berkeley,41.8891,-87.9114,United States,5148
University Park,41.446,-87.7154,United States,7052
Campton Hills,41.95,-88.4166,United States,11310
Bradley,41.1634,-87.8466,United States,15471
Colona,41.468,-90.3448,United States,5086
Glen Ellyn,41.8669,-88.063,United States,28042
Winnetka,42.1065,-87.7421,United States,12417
Gillespie,39.1258,-89.8173,United States,5167
Murphysboro,37.7679,-89.3321,United States,9315
Urbana,40.1106,-88.1972,United States,42014
Elmwood Park,41.9225,-87.8163,United States,24626
Lake Villa,42.4184,-88.0834,United States,8783
Kankakee,41.1019,-87.8643,United States,78682
Hampshire,42.1112,-88.5119,United States,5187
Manhattan,41.4274,-87.9803,United States,7546
Burr Ridge,41.7485,-87.9198,United States,10780
Lincolnwood,42.0054,-87.7329,United States,12527
Wauconda,42.2749,-88.136,United States,13758
Riverdale,41.644,-87.6366,United States,13398
Robinson,39.0089,-87.733,United States,7774
Crete,41.4398,-87.623,United States,8171
Crestwood,41.6454,-87.7396,United States,10891
Genoa,42.0924,-88.6966,United States,6414
Bartonville,40.6397,-89.6608,United States,6332
Fairview Heights,38.5974,-90.0053,United States,16686
Zion,42.4599,-87.8511,United States,24029
Shorewood,41.518,-88.2149,United States,16948
Calumet City,41.6133,-87.5502,United States,36732
Glencoe,42.1347,-87.7641,United States,8894
Wheaton,41.856,-88.1083,United States,53389
Poplar Grove,42.3508,-88.8344,United States,5054
Villa Park,41.8864,-87.9779,United States,21882
Wheeling,42.1308,-87.9239,United States,38315
Bethalto,38.9016,-90.0472,United States,9328
North Riverside,41.8461,-87.8263,United States,6598
Kewanee,41.2399,-89.9258,United States,12401
Franklin Park,41.936,-87.8794,United States,18110
Highwood,42.206,-87.8129,United States,5324
East Peoria,40.6738,-89.5422,United States,22939
Gilberts,42.1096,-88.3716,United States,7724
Crest Hill,41.5722,-88.1125,United States,21169
Winfield,41.8774,-88.1505,United States,9637
Lincoln,40.1507,-89.372,United States,17552
Blue Island,41.6578,-87.6812,United States,23401
Glendale Heights,41.9196,-88.0784,United States,34145
Alton,38.9033,-90.1523,United States,80871
La Grange Park,41.8308,-87.8723,United States,13483
Decatur,39.8555,-88.9337,United States,89653
Romeoville,41.631,-88.1014,United States,39706
Matteson,41.5095,-87.7469,United States,19097
Paris,39.6148,-87.6905,United States,8528
Evergreen Park,41.7213,-87.7013,United States,19637
Worth,41.6877,-87.7916,United States,10681
Norridge,41.9637,-87.8231,United States,14498
Buffalo Grove,42.1673,-87.9615,United States,41346
Creve Coeur,40.6422,-89.5987,United States,5230
Manteno,41.2505,-87.8442,United States,8969
North Aurora,41.8083,-88.3412,United States,17426
Aurora,41.7638,-88.2901,United States,201110
Macomb,40.472,-90.6816,United States,18977
Harvard,42.4297,-88.6212,United States,9595
Hoffman Estates,42.0638,-88.1463,United States,51738
Rockford,42.2594,-89.0646,United States,286727
Carlinville,39.2782,-89.8766,United States,5666
Sugar Grove,41.7714,-88.4471,United States,9573
Round Lake Park,42.3311,-88.0752,United States,7519
Mount Carmel,38.419,-87.7696,United States,7008
Glen Carbon,38.758,-89.9839,United States,12978
Monmouth,40.9142,-90.642,United States,9415
Inverness,42.1152,-88.1019,United States,7541
Mount Prospect,42.0653,-87.937,United States,54171
Round Lake Beach,42.379,-88.0811,United States,286350
Staunton,39.0112,-89.7935,United States,6021
Eureka,40.7148,-89.2775,United States,5666
Bloomington,40.4756,-88.9698,United States,135015
Lake in the Hills,42.1913,-88.3478,United States,28830
Beardstown,39.9996,-90.4181,United States,6031
Country Club Hills,41.5638,-87.7246,United States,16637
Western Springs,41.8022,-87.9006,United States,13391
Olney,38.7286,-88.0841,United States,9015
Des Plaines,42.0343,-87.9008,United States,58141
Palatine,42.1181,-88.043,United States,68766
Belvidere,42.2545,-88.8647,United States,25070
Cary,42.2128,-88.2491,United States,17840
Chester,37.9199,-89.826,United States,8425
Darien,41.7447,-87.9823,United States,22085
Roselle,41.9807,-88.0862,United States,22814
Greenville,38.8867,-89.3894,United States,6735
Woodstock,42.3103,-88.4357,United States,25628
Mahomet,40.188,-88.3907,United States,12610
Lake Forest,42.238,-87.8596,United States,19388
North Chicago,42.3172,-87.8596,United States,29951
Highland,38.7606,-89.681,United States,11421
Pingree Grove,42.0857,-88.4362,United States,7391
Grayslake,42.3403,-88.0342,United States,20831
Geneva,41.8831,-88.3236,United States,21880
Jacksonville,39.7291,-90.232,United States,21832
Barrington,42.1516,-88.128,United States,10312
Fox Lake,42.426,-88.1847,United States,10459
Winthrop Harbor,42.4806,-87.8294,United States,6794
O'Fallon,38.597,-89.9154,United States,29031
Fort Valley,32.5522,-83.8816,United States,9339
Buford,34.1183,-83.9918,United States,14356
Richmond Hill,31.9207,-81.3181,United States,12482
Atlanta,33.7627,-84.4231,United States,5080712
Sugar Hill,34.1082,-84.0558,United States,22197
Swainsboro,32.5866,-82.3345,United States,7699
Toccoa,34.5807,-83.3256,United States,10744
Sylvester,31.53,-83.8337,United States,6551
Cedartown,34.0217,-85.25,United States,12565
Wrightsville,32.7265,-82.7197,United States,5685
Cochran,32.3875,-83.3523,United States,6184
Moultrie,31.1591,-83.7705,United States,18799
Milledgeville,33.0874,-83.2414,United States,31856
Pooler,32.1023,-81.2539,United States,23744
Canton,34.2468,-84.4902,United States,26340
Vidalia,32.2134,-82.4035,United States,13736
Acworth,34.0564,-84.6688,United States,22418
Johns Creek,34.0333,-84.2027,United States,83873
Valdosta,30.8503,-83.2789,United States,79844
Norcross,33.9379,-84.2065,United States,16787
Morrow,33.5816,-84.3391,United States,7276
Byron,32.6477,-83.7539,United States,5133
Statesboro,32.4376,-81.775,United States,40141
Tyrone,33.4751,-84.5942,United States,7215
Dunwoody,33.9418,-84.3123,United States,48884
Hartwell,34.3501,-82.9287,United States,5930
Centerville,32.6341,-83.6854,United States,7615
Peachtree City,33.3943,-84.5711,United States,35186
Calhoun,34.4925,-84.9394,United States,33092
Cornelia,34.5164,-83.5308,United States,19055
Locust Grove,33.3439,-84.107,United States,5940
Carrollton,33.5819,-85.0837,United States,46695
Summerville,34.4788,-85.3491,United States,10616
Alpharetta,34.0704,-84.2739,United States,65338
Snellville,33.856,-84.0039,United States,19738
Barnesville,33.0511,-84.1526,United States,7103
Duluth,34.0054,-84.1493,United States,29331
Braselton,34.1086,-83.8124,United States,10234
Loganville,33.8353,-83.8957,United States,11674
Covington,33.6049,-83.8466,United States,13977
Marietta,33.9532,-84.542,United States,60941
Augusta,33.3644,-82.0708,United States,389215
Revere,42.4188,-71.004,United States,53157
New Bedford,41.6697,-70.9428,United States,149390
Beverly,42.5681,-70.8627,United States,41365
Woburn,42.4868,-71.1543,United States,39452
Chelsea,42.3959,-71.0325,United States,39699
Worcester,42.2705,-71.8079,United States,495856
Melrose,42.4556,-71.059,United States,27928
Peabody,42.5335,-70.9724,United States,52491
Springfield,42.1155,-72.5395,United States,625300
Lowell,42.6389,-71.3217,United States,110558
Leominster,42.5209,-71.7717,United States,119538
Gardner,42.5845,-71.9868,United States,20430
Malden,42.4305,-71.0576,United States,60840
Lynn,42.4778,-70.9662,United States,92697
Attleboro,41.9311,-71.295,United States,44434
Fall River,41.7136,-71.1014,United States,88930
Taunton,41.9036,-71.0943,United States,56843
Toledo,41.6639,-83.582,United States,492237
University Heights,41.4948,-81.5348,United States,13126
Sheffield Lake,41.4884,-82.0978,United States,9004
Blue Ash,39.2478,-84.3824,United States,12228
Trotwood,39.7927,-84.3165,United States,24331
Hamilton,39.3938,-84.5652,United States,62127
Grove City,39.8665,-83.0703,United States,39721
Northwood,41.6089,-83.4837,United States,5394
Akron,41.0802,-81.5219,United States,565311
Centerville,39.6339,-84.1448,United States,23817
Lakewood,41.4824,-81.8008,United States,50279
Wickliffe,41.6072,-81.469,United States,12689
Monroe,39.4461,-84.3666,United States,13473
Montgomery,39.2494,-84.3457,United States,10582
Newark,40.0703,-82.4252,United States,78563
Richmond Heights,41.5589,-81.5029,United States,10421
Vandalia,39.879,-84.193,United States,15058
Columbiana,40.8871,-80.675,United States,7940
Kirtland,41.5969,-81.3406,United States,6773
Oberlin,41.2857,-82.2197,United States,8009
North Canton,40.8742,-81.3971,United States,17365
Napoleon,41.3978,-84.1244,United States,8432
Bellefontaine,40.3627,-83.763,United States,13038
Cambridge,40.0221,-81.5868,United States,14943
Medina,41.1358,-81.8694,United States,26261
Shaker Heights,41.4744,-81.5496,United States,27448
Galion,40.7392,-82.7773,United States,15406
Brecksville,41.3079,-81.6193,United States,13425
Trenton,39.4791,-84.462,United States,12762
Lisbon,40.7752,-80.7628,United States,5492
Worthington,40.0949,-83.0209,United States,14528
Union,39.9102,-84.2962,United States,6606
Miamisburg,39.6323,-84.2725,United States,19968
Steubenville,40.3653,-80.652,United States,18072
Eastlake,41.6581,-81.4323,United States,18134
Powell,40.1679,-83.08,United States,12810
The Village of Indian Hill,39.1917,-84.3341,United States,5823
New Albany,40.0808,-82.7926,United States,10360
Bedford Heights,41.4042,-81.5053,United States,10555
Russells Point,40.468,-83.8939,United States,6424
Ashville,39.7248,-82.9581,United States,6368
Jackson,39.046,-82.6494,United States,11627
Strongsville,41.3128,-81.8313,United States,44631
Harrison,39.257,-84.7883,United States,14411
Cleveland,41.4766,-81.6805,United States,1731637
Campbell,41.0777,-80.5904,United States,7923
Athens,39.3269,-82.0988,United States,30077
Stow,41.1765,-81.4344,United States,34711
Lyndhurst,41.5172,-81.4922,United States,13605
Ashland,40.8671,-82.3163,United States,20352
Cleveland Heights,41.5112,-81.5636,United States,44633
Parma,41.3842,-81.7286,United States,79425
Warren,41.2389,-80.8177,United States,39898
Caldwell,39.7467,-81.5127,United States,5352
Norton,41.0294,-81.6461,United States,12011
Delphos,40.8481,-84.3369,United States,7328
Westerville,40.1241,-82.9205,United States,38985
Seven Hills,41.3805,-81.6737,United States,11655
Norwood,39.1604,-84.4534,United States,19876
Fostoria,41.1601,-83.4119,United States,14517
Oakwood,39.7202,-84.1734,United States,8999
Hudson,41.2399,-81.4408,United States,22251
Port Clinton,41.5094,-82.9383,United States,13104
Hillsboro,39.2124,-83.6113,United States,6642
Circleville,39.6062,-82.9335,United States,15626
Middleburg Heights,41.3695,-81.815,United States,15608
Reynoldsburg,39.9588,-82.7943,United States,37449
Mount Vernon,40.3854,-82.4732,United States,21670
Gahanna,40.0251,-82.8638,United States,34956
Wilmington,39.4387,-83.8184,United States,12280
Madeira,39.1854,-84.3734,United States,9049
Fairfield,39.3301,-84.5405,United States,42617
Shelby,40.8845,-82.6577,United States,9018
Cuyahoga Falls,41.1641,-81.5206,United States,49206
Youngstown,41.0994,-80.6463,United States,372039
Canal Winchester,39.8432,-82.8121,United States,7905
Mayfield Heights,41.5175,-81.4534,United States,18731
Twinsburg,41.3221,-81.4451,United States,18877
Grandview Heights,39.9793,-83.0409,United States,7628
Pickerington,39.8889,-82.768,United States,20069
Lebanon,39.4248,-84.2139,United States,20651
Sandusky,41.4472,-82.7009,United States,47494
South Euclid,41.5239,-81.5245,United States,21658
Euclid,41.5904,-81.5188,United States,47360
Wyoming,39.2295,-84.4814,United States,8517
Zanesville,39.9567,-82.0133,United States,42097
Defiance,41.2806,-84.3663,United States,18507
Avon,41.4485,-82.0187,United States,22805
Saint Clairsville,40.0792,-80.8998,United States,5109
Alliance,40.9107,-81.1189,United States,31917
Seville,41.0209,-81.8671,United States,7673
Deer Park,39.2037,-84.3975,United States,5674
Mount Healthy,39.2339,-84.5474,United States,6030
Painesville,41.724,-81.2536,United States,19691
Wauseon,41.5534,-84.1406,United States,7254
Fairlawn,41.127,-81.6212,United States,7466
Norwalk,41.2443,-82.6088,United States,20593
Maple Heights,41.4094,-81.5625,United States,22478
Ontario,40.7709,-82.6107,United States,6079
Fairborn,39.8031,-84.0141,United States,33780
Sharonville,39.2824,-84.4069,United States,13761
Rittman,40.9737,-81.7845,United States,6593
Orrville,40.8482,-81.7747,United States,8691
Kent,41.1491,-81.361,United States,30071
Dover,40.5302,-81.4805,United States,12843
Mentor,41.6895,-81.3361,United States,46732
Conneaut,41.9277,-80.5685,United States,13963
Rossford,41.5831,-83.5692,United States,6570
Ashtabula,41.8805,-80.7984,United States,28097
Garfield Heights,41.4199,-81.6038,United States,27905
Canal Fulton,40.8903,-81.5891,United States,5433
Moraine,39.6983,-84.2458,United States,6353
Barberton,41.0095,-81.6038,United States,26120
Forest Park,39.286,-84.5259,United States,18671
Delaware,40.287,-83.0749,United States,38643
Riverside,39.7836,-84.122,United States,24981
Massillon,40.784,-81.5256,United States,32258
East Liverpool,40.6333,-80.5677,United States,30292
North Olmsted,41.415,-81.919,United States,31817
Ironton,38.5319,-82.6777,United States,10891
Olmsted Falls,41.3657,-81.9043,United States,8890
Ravenna,41.1613,-81.2421,United States,11533
Springboro,39.5612,-84.2348,United States,18452
Struthers,41.051,-80.592,United States,10293
Marysville,40.2276,-83.3594,United States,23674
Streetsboro,41.2396,-81.3456,United States,16272
Troy,40.0431,-84.2193,United States,25770
London,39.8936,-83.4375,United States,14626
Bay Village,41.4851,-81.9315,United States,15328
Chillicothe,39.3393,-82.9937,United States,32004
Kenton,40.6447,-83.6099,United States,8298
Washington Court House,39.5384,-83.4276,United States,15116
Bucyrus,40.8054,-82.9719,United States,11940
Celina,40.5551,-84.5629,United States,11176
Amherst,41.4022,-82.2303,United States,12078
Wellston,39.1172,-82.5375,United States,5554
Middletown,39.5032,-84.3659,United States,97742
Ada,40.768,-83.8252,United States,5600
Brooklyn,41.4349,-81.7498,United States,10828
Englewood,39.8643,-84.3071,United States,13502
Willowick,41.6343,-81.468,United States,14087
Berea,41.3696,-81.8642,United States,18859
Lancaster,39.7249,-82.6049,United States,43726
Springfield,39.9304,-83.7961,United States,83115
Pepper Pike,41.4801,-81.4619,United States,6198
Macedonia,41.3147,-81.499,United States,11899
Carlisle,39.5808,-84.3201,United States,5329
Tipp City,39.9642,-84.1861,United States,9918
North Ridgeville,41.3851,-82.0194,United States,32983
Fremont,41.353,-83.1143,United States,22737
Kettering,39.6956,-84.1495,United States,55306
Beavercreek,39.7312,-84.0627,United States,46376
Hilliard,40.0348,-83.1547,United States,34905
Canton,40.8082,-81.3678,United States,272768
Louisville,40.8366,-81.2646,United States,9356
Willoughby,41.646,-81.4084,United States,22769
Columbus,39.9859,-82.9852,United States,1495146
Niles,41.1877,-80.7531,United States,18458
Loveland,39.2679,-84.2731,United States,12732
Greenfield,39.3536,-83.3883,United States,5044
Bowling Green,41.3772,-83.65,United States,32335
Logan,39.5386,-82.4063,United States,8003
Canfield,41.0315,-80.7672,United States,7284
Brunswick,41.2464,-81.8198,United States,34756
Marietta,39.424,-81.4465,United States,21735
Oxford,39.5058,-84.744,United States,22344
Wapakoneta,40.5676,-84.1917,United States,10628
North College Hill,39.2174,-84.5517,United States,9322
Granville,40.0648,-82.5025,United States,5771
Reading,39.2241,-84.4332,United States,10317
Sunbury,40.2472,-82.8659,United States,5216
Brook Park,41.4036,-81.8219,United States,18691
Middleport,38.9948,-82.0643,United States,8338
Broadview Heights,41.3195,-81.6782,United States,19197
Ottawa,41.0204,-84.035,United States,5205
New Bremen,40.4348,-84.3778,United States,7405
Waterville,41.5017,-83.7365,United States,5519
Grafton,41.2808,-82.0368,United States,6223
Heath,40.0241,-82.4412,United States,10625
Bedford,41.3919,-81.5358,United States,12665
Upper Sandusky,40.8301,-83.2719,United States,6002
Dublin,40.1112,-83.1451,United States,45568
Eaton,39.7506,-84.6342,United States,7922
Westlake,41.4524,-81.9295,United States,32293
Marion,40.5933,-83.1237,United States,45718
Huron,41.3912,-82.5626,United States,6977
Upper Arlington,40.0271,-83.0703,United States,34997
Oregon,41.6556,-83.4326,United States,20040
Milford,39.17,-84.281,United States,6906
Sidney,40.2892,-84.1666,United States,21267
Clyde,41.3049,-82.9785,United States,5939
New Carlisle,39.9448,-84.0256,United States,5649
Salem,40.9049,-80.8491,United States,18078
Uhrichsville,40.4005,-81.3515,United States,5377
Cheviot,39.1578,-84.6138,United States,8283
New Franklin,40.9525,-81.5839,United States,14149
Piqua,40.1503,-84.2437,United States,21498
Chardon,41.5803,-81.2081,United States,8096
Cincinnati,39.1412,-84.506,United States,1634573
Beachwood,41.4759,-81.503,United States,11707
Perrysburg,41.5376,-83.6412,United States,21592
Sylvania,41.71,-83.7082,United States,18909
Urbana,40.1088,-83.7541,United States,11334
Munroe Falls,41.1385,-81.4344,United States,5052
Coshocton,40.262,-81.8482,United States,11488
Findlay,41.046,-83.638,United States,48701
Bryan,41.4711,-84.5489,United States,9634
Franklin,39.5537,-84.295,United States,11780
Hubbard,41.1593,-80.5682,United States,7579
Garrettsville,41.2843,-81.0933,United States,6144
Parma Heights,41.3865,-81.7637,United States,20123
East Cleveland,41.5318,-81.5795,United States,17220
Green,40.9483,-81.4757,United States,25673
New Philadelphia,40.486,-81.4402,United States,46838
Clayton,39.8689,-84.3292,United States,13160
Nelsonville,39.456,-82.2219,United States,6249
Pataskala,40.0109,-82.7159,United States,15458
Bexley,39.965,-82.9342,United States,13669
Elyria,41.3761,-82.1063,United States,53715
Warrensville Heights,41.4363,-81.5222,United States,13236
Lorain,41.4409,-82.184,United States,179926
Martins Ferry,40.1014,-80.7252,United States,6756
North Royalton,41.3138,-81.7451,United States,30247
Willard,41.0519,-82.7233,United States,6131
Tallmadge,41.1023,-81.4216,United States,17534
Bellbrook,39.6384,-84.0865,United States,7128
Wooster,40.8166,-81.9337,United States,31483
Rocky River,41.4703,-81.8526,United States,20264
Wadsworth,41.0287,-81.7324,United States,23136
Highland Heights,41.5518,-81.4691,United States,8397
Van Wert,40.8653,-84.5873,United States,10630
Avon Lake,41.4945,-82.016,United States,23659
Xenia,39.6827,-83.9414,United States,26238
Mentor-on-the-Lake,41.7135,-81.365,United States,7371
Lima,40.7409,-84.1121,United States,70296
Groveport,39.8587,-82.8976,United States,5552
Independence,41.378,-81.6385,United States,7114
Aurora,41.3118,-81.345,United States,15876
Portsmouth,38.7539,-82.9446,United States,36584
Tiffin,41.1167,-83.18,United States,19090
Mansfield,40.7655,-82.5276,United States,73450
Springdale,39.2909,-84.476,United States,11205
Germantown,39.6325,-84.3645,United States,5486
Huber Heights,39.8595,-84.113,United States,38019
Saint Marys,40.5475,-84.3931,United States,9258
Bellevue,41.2744,-82.8396,United States,8178
Maumee,41.5695,-83.6635,United States,13874
Mason,39.3563,-84.3034,United States,33037
Solon,41.3864,-81.4401,United States,23003
Belpre,39.2815,-81.5971,United States,6461
Brookville,39.8393,-84.4176,United States,5895
Greenville,40.1042,-84.6209,United States,12943
Fairview Park,41.4419,-81.853,United States,16332
Dayton,39.7798,-84.1999,United States,718772
Vermilion,41.4103,-82.3214,United States,10409
Cortland,41.3318,-80.7192,United States,6880
Geneva,41.8003,-80.9461,United States,7415
Whitehall,39.9682,-82.8833,United States,18736
Girard,41.1673,-80.6961,United States,9477
Willoughby Hills,41.5873,-81.4332,United States,9482
South Ogden,41.1715,-111.9568,United States,17094
Harrisville,41.2854,-111.986,United States,6376
North Salt Lake,40.8439,-111.9188,United States,20301
Spanish Fork,40.11,-111.6407,United States,38861
Orem,40.2988,-111.699,United States,97499
West Valley City,40.6889,-112.0115,United States,136574
Enoch,37.7665,-113.0431,United States,6568
Cedar Hills,40.4135,-111.753,United States,10374
Hooper,41.1598,-112.287,United States,8466
Bluffdale,40.4743,-111.9383,United States,11809
Bountiful,40.8722,-111.8647,United States,44078
Saratoga Springs,40.3421,-111.9134,United States,26887
Providence,41.703,-111.8122,United States,7270
Hyrum,41.6317,-111.8439,United States,8027
West Bountiful,40.8983,-111.908,United States,5574
Centerville,40.9284,-111.8848,United States,17286
Hurricane,37.1497,-113.3526,United States,19202
West Jordan,40.6024,-112.0008,United States,113699
North Ogden,41.3124,-111.9586,United States,18791
Ivins,37.1742,-113.6809,United States,8132
Tooele,40.5394,-112.3082,United States,33178
Holladay,40.6599,-111.8226,United States,30831
Riverton,40.5176,-111.9635,United States,42838
Vernal,40.4517,-109.5379,United States,20356
Logan,41.7403,-111.8418,United States,99909
Midvale,40.6148,-111.8928,United States,33035
Smithfield,41.8345,-111.8268,United States,11146
American Fork,40.3815,-111.7935,United States,28770
Grantsville,40.6148,-112.4777,United States,7848
Salt Lake City,40.7774,-111.9301,United States,1061156
Alpine,40.4621,-111.7728,United States,10361
Clinton,41.1395,-112.0656,United States,21672
Layton,41.0773,-111.9618,United States,75655
Springville,40.1638,-111.6206,United States,33044
Roosevelt,40.2932,-110.0037,United States,6754
Sunset,41.1392,-112.0285,United States,5234
West Haven,41.2082,-112.0538,United States,12329
Farmington,40.9846,-111.9065,United States,23140
Ephraim,39.3577,-111.5819,United States,6664
Price,39.604,-110.8004,United States,13627
Ogden,41.2281,-111.9677,United States,571457
Saint George,37.0769,-113.5771,United States,111090
Clearfield,41.103,-112.0237,United States,30855
Highland,40.4274,-111.7956,United States,18647
Washington Terrace,41.1683,-111.9783,United States,9198
Kaysville,41.029,-111.9455,United States,31243
Eagle Mountain,40.3137,-112.0114,United States,29202
Cottonwood Heights,40.6137,-111.8144,United States,34285
Washington,37.1325,-113.4894,United States,25339
Moab,38.57,-109.5476,United States,7149
Nibley,41.6726,-111.8455,United States,6747
Taylorsville,40.657,-111.9493,United States,60436
Lehi,40.414,-111.8729,United States,61130
Cedar City,37.6834,-113.0957,United States,35921
Brigham City,41.5034,-112.0454,United States,18975
Pleasant View,41.3249,-112.001,United States,9716
Santa Clara,37.1312,-113.6561,United States,7065
Santaquin,39.9713,-111.7936,United States,12041
Salem,40.054,-111.6722,United States,7831
Park City,40.6459,-111.5038,United States,14660
Mapleton,40.1191,-111.573,United States,9512
Provo,40.2458,-111.6457,United States,501690
Nephi,39.7072,-111.8322,United States,5634
North Logan,41.7759,-111.8066,United States,10590
South Salt Lake,40.7056,-111.8987,United States,24630
Plain City,41.3069,-112.0878,United States,6493
Draper,40.4956,-111.8607,United States,47328
Syracuse,41.0871,-112.0698,United States,28407
Tremonton,41.7188,-112.189,United States,10896
West Point,41.1221,-112.0995,United States,10548
Roy,41.1716,-112.0479,United States,38201
Farr West,41.3015,-112.0318,United States,6755
Fruit Heights,41.0277,-111.9081,United States,6161
Richfield,38.7628,-112.0927,United States,7507
Pleasant Grove,40.3714,-111.7411,United States,38756
Woods Cross,40.8731,-111.917,United States,11351
Lindon,40.3414,-111.7188,United States,10939
Herriman,40.489,-112.0153,United States,35385
Murray,40.6498,-111.8875,United States,49230
South Jordan,40.5571,-111.9783,United States,69034
Payson,40.0352,-111.7409,United States,19810
Riverdale,41.1734,-112.0024,United States,8710
South Weber,41.1334,-111.9393,United States,7196
Bolivar,37.6057,-93.4174,United States,10133
Pleasant Hill,38.8061,-94.2654,United States,8376
Columbia,38.9475,-92.3263,United States,138675
Parkville,39.2004,-94.7222,United States,6514
Chesterfield,38.6588,-90.5805,United States,47659
Hannibal,39.7097,-91.3936,United States,18361
Republic,37.145,-93.4448,United States,16116
Branson,36.6504,-93.2636,United States,24603
Lebanon,37.6718,-92.6603,United States,14274
Forsyth,36.6922,-93.1101,United States,7315
Wentzville,38.8165,-90.8671,United States,37395
Ferguson,38.749,-90.2949,United States,20846
Town and Country,38.6317,-90.4791,United States,11113
Grandview,38.8802,-94.5227,United States,25190
Scott City,37.2242,-89.536,United States,5132
Dexter,36.793,-89.9632,United States,9125
Glendale,38.5935,-90.3826,United States,5894
Jennings,38.723,-90.2643,United States,14755
Richmond,39.2758,-93.9734,United States,5103
Saint Peters,38.7825,-90.6061,United States,57289
Nixa,37.0456,-93.2962,United States,21201
Union,38.4401,-90.9928,United States,9567
Bowling Green,39.3447,-91.2031,United States,5533
Pacific,38.4807,-90.7536,United States,10633
Raymore,38.8029,-94.4583,United States,20839
Nevada,37.8445,-94.3492,United States,8660
Sunset Hills,38.531,-90.4088,United States,8497
Clayton,38.6443,-90.3301,United States,16623
